0.030988222	-0.028228983	-0.030063013	0.01224285	0.12084386	-0.024017757	0.8314247	0.026285984	1.028243	0.004645072	0.032467958	0.8252328	-0.031117791	1.028243	0.41257036	0.41757646	0.48966497	0.51779234	0.56234485	0.630703	0.7373907	0.9141733	0.97175705	0.97175705
-0.048861846	-0.058619022	-0.059712585	0.014893355	0.44917798	1.0236996	0.09956193	-0.97345734	1.028243	0.35072666	0.9927226	0.04730046	-1.0315443	0.97175705	0.4744473	0.47951463	0.49530807	0.5237794	0.512391	0.58158505	0.6895775	0.86852217	0.97175705	0.97175705
-0.025829425	0.074324936	0.04975275	-0.05661649	0.48432276	-0.19221812	-0.07241297	-0.9717569	0.028242942	0.2901426	-0.78657264	0.07736921	0.27902856	-0.028242942	0.41671893	0.42177215	0.4375216	0.46591368	0.51088554	0.579887	0.68757874	0.8660251	1.028243	1.028243
-0.015261335	-0.007203756	0.036854368	-0.012286633	0.40368664	-1.028243	0.10769296	0.97175676	-0.028242942	0.329182	0.47145507	-0.040055986	-0.97175705	0.97175705	0.4713186	0.4763504	0.4920331	0.5203048	0.565086	0.63379496	0.7410302	0.9187201	1.028243	0.97175705
0.06375046	0.07320775	-0.0043696705	-0.02822718	0.32246435	-0.9717572	0.18077278	0.57600594	1.028243	0.3054769	-0.2950414	-0.15519512	-1.0282431	0.028242942	0.41224733	0.41724977	0.48932686	0.5174336	0.5619535	0.63026154	0.736871	0.91352415	1.028243	0.97175705
0.08288275	0.010388605	-0.01562499	-0.052077565	0.31141028	-0.46901554	0.018293973	-1.0282427	1.028243	0.38816914	0.37202114	-0.21445537	-0.9717572	-0.028242942	0.46508738	0.4700484	0.48551056	0.51338464	0.55753607	0.6252788	0.73100585	0.90619683	1.028243	0.97175705
0.043818597	0.006418444	-0.018323243	-0.072497115	0.1674556	-0.9717567	-0.14406025	-1.028243	0.028242942	0.46507138	0.9451252	-0.32705033	-1.0282428	0.028242942	0.40389144	0.408799	0.42409444	0.451668	0.4953434	0.56235564	0.66694283	0.8402449	0.97175705	0.97175705
0.09426044	-0.04052407	-0.035999738	-0.062531665	0.09831928	-0.8832927	0.037290808	1.0282434	-0.028242942	0.48288208	1.0282431	-0.21935344	0.83817184	-0.028242942	0.3995713	0.40442976	0.4195723	0.4468702	0.54659486	0.61293715	0.71647877	0.8880483	0.97175705	0.97175705
0.097335234	0.034297526	0.032751366	-0.09498744	0.024534173	-0.8760846	0.08308768	0.7495471	0.97175705	0.61859876	0.9717573	-0.33613122	-0.9717564	-0.028242942	0.45026067	0.45505333	0.46999067	0.49691874	0.53957164	0.60501504	0.70715374	0.8763987	0.97175705	1.028243
0.09589228	-0.031085894	-0.014176308	-0.06685284	0.06348288	0.24758825	0.0063296594	-0.4453479	1.028243	0.6977692	0.97175705	-0.44817054	-1.028243	-0.028242942	0.38933215	0.39407435	0.46534035	0.49198493	0.5341888	0.5989433	0.7000068	0.86747	0.97175705	0.97175705
0.034003176	-0.03913581	0.055120833	-0.05574811	0.08388288	0.23169023	-0.03407335	-0.36079633	1.028243	0.777247	0.97175705	-0.5656434	-1.0282428	-0.028242942	0.3853656	0.39006275	0.46118838	0.48757985	0.5293828	0.59352225	0.6936257	0.8594982	0.97175705	0.97175705
0.026462264	-0.04343169	0.07156356	-0.040376585	0.10098067	0.18749735	-0.06412101	-0.27479935	1.028243	0.8567572	0.97175705	-0.6816195	-1.028243	-0.028242942	0.38210994	0.38677013	0.45778048	0.48396423	0.52543813	0.5890727	0.6883882	0.8529551	0.97175705	0.97175705
0.06993882	0.0025282316	0.02457486	-0.015652746	0.11873485	0.18693899	-0.026368503	-0.11697027	1.028243	0.9237217	0.97175705	-0.60666525	-0.028243061	-0.028242942	0.3802711	0.4413963	0.4558557	0.4819221	0.52321017	0.5865596	0.62894416	0.8492595	0.97175705	1.028243
0.037654717	0.07663879	0.084756255	0.022314444	0.13169396	-0.51483834	-0.011207227	0.094689324	0.97175705	0.88373727	-0.47041163	-0.662855	0.028242933	-0.028242942	0.4365653	0.38471654	0.45565504	0.4817092	0.5229779	0.5862976	0.68512166	0.8488742	1.028243	0.97175705
0.093206614	0.026328502	0.07430188	0.023527581	0.12001537	-0.11681755	-0.058475252	0.103963226	0.97175705	0.93310827	0.59390175	-0.6052911	-0.028242981	-0.028242942	0.37985116	0.3844857	0.39893022	0.48145574	0.5227014	0.58598566	0.6847545	0.8484155	0.97175705	0.97175705
0.08395152	0.009680392	0.082585916	-0.023350244	0.05909119	-0.08259593	-0.045583006	0.13422804	0.97175705	0.9888626	0.7307033	-0.6034509	-0.028242942	-0.028242942	0.38004223	0.38467893	0.39913023	0.425182	0.46644697	0.5297609	0.628576	0.84879947	0.97175705	0.97175705
0.07616657	0.012657474	0.15966065	-0.004817808	0.046363655	-0.12969165	0.035757776	0.17606068	0.97175705	1.0154734	0.3623377	-0.60237145	-0.028242921	0.028242942	0.437595	0.4422438	0.40024698	0.48285276	0.52422553	0.5877049	0.6867782	0.8509437	0.97175705	1.028243
0.06572093	0.007340569	0.17759968	0.012338836	0.030732725	-0.22184728	0.014952902	0.26433343	0.97175705	1.0464725	0.41687518	-0.6018995	-0.028242921	-0.028242942	0.4394553	0.38763934	0.40219426	0.42843282	0.52647954	0.53376144	0.633285	0.85468245	1.028243	1.028243
-0.00060545653	-0.04793176	0.20068815	0.032748856	0.0061687417	-0.27558148	0.12245953	0.3885119	0.97175705	1.0750257	0.32947052	-0.6015463	-0.028242912	-0.028242942	0.44227278	0.44697472	0.40514344	0.43156183	0.5298933	0.59409803	0.63781756	0.803859	0.97175705	1.028243
-0.006487146	-0.040009275	0.2295275	0.11300424	0.022138044	-0.47203928	0.19517827	0.61902636	0.97175705	1.0984243	0.2646764	-0.6012751	0.028242951	-0.028242942	0.44621572	0.45096242	0.46575662	0.49242657	0.53467065	0.5994868	0.7006465	0.8117834	0.97175705	0.97175705
-0.006898919	-0.02905634	0.20338324	0.140179	-0.09657724	-0.7944513	0.29832834	0.8606935	1.028243	1.110195	0.12141448	-0.5718188	0.21436878	-0.028242942	0.39496112	0.39976725	0.41474658	0.44175035	0.48452312	0.6066364	0.7090623	0.82229704	0.97175705	0.97175705
0.051658757	0.03242099	0.21969594	0.08764964	-0.116775066	-0.9090613	0.368037	0.9812391	1.028243	1.0671011	0.14385755	-0.5888065	0.29689685	0.028242942	0.4568632	0.4617308	0.4769019	0.50425124	0.5475714	0.61403877	0.7177754	0.88966817	1.028243	1.028243
-0.003928004	-0.026371883	0.21743944	0.124669865	-0.1954432	-1.0027215	0.5494771	0.97175705	1.028243	1.0883585	0.24767211	-0.47537458	0.43627575	-0.028242942	0.4613389	0.46625736	0.48158684	0.50922173	0.5529943	0.6201557	0.7249756	0.89866334	0.97175705	0.97175705
0.044819687	0.012760005	0.19185269	0.057962213	-0.16338415	0.39579087	0.4331723	-1.0282431	-0.028242942	1.0866578	-0.028242942	-0.41345417	0.99985635	-0.028242942	0.4088588	0.41382274	0.42929402	0.45718455	0.50136197	0.56914455	0.6749339	0.85022813	0.97175705	0.97175705
0.031428996	0.001480151	0.19172499	0.04422414	-0.14155465	1.0246862	0.31794143	-1.0282431	-0.028242942	1.1426318	0.028242942	-0.4377967	-0.23723453	-0.028242942	0.41218153	0.41718322	0.43277207	0.46087462	0.50538784	0.5736857	0.68027925	0.856906	0.97175705	0.97175705
-0.034892913	0.008563496	0.25549486	0.024374794	-0.06307459	0.9717585	0.14696783	-0.971757	-0.028242942	1.1402063	0.028242905	-0.4981706	-0.9717574	0.028242942	0.4710731	0.47610208	0.43529022	0.46354628	0.5083026	0.57697356	0.6841493	0.8617408	1.028243	1.028243
-0.04535248	0.0072975866	0.19859758	0.0056614913	0.015904713	0.9717574	0.03302944	-0.97175705	-0.028242942	1.1370224	0.028242942	-0.6145247	-0.97175705	0.028242942	0.4725914	0.47763765	0.43687952	0.46523243	0.51014227	0.57904863	0.68659186	0.8647923	1.028243	1.028243
-0.0035752356	-0.0010936409	0.188419	-0.00762737	0.095029056	1.0282433	-0.08203387	-1.028243	-0.028242942	1.1355536	0.028242942	-0.6631514	0.028242903	-0.028242942	0.41702247	0.42207912	0.43783933	0.46625078	0.5112533	0.5803018	0.688067	0.86663514	1.028243	1.028243
-0.01905004	-0.0027185008	0.18590859	-0.023682475	0.1735666	1.0282426	-0.19789207	-1.028243	-0.028242942	1.1354889	0.028242942	-0.6344273	0.2665223	-0.028242942	0.41716516	0.42222345	0.4379887	0.46640924	0.51142615	0.58049685	0.68829656	0.8669219	1.028243	1.028243
-0.091924936	-0.0045716837	0.23983406	-0.03962307	0.2524949	1.0282433	-0.25715768	-0.97175705	-0.028242942	1.1352333	-0.028242942	-0.5748607	0.464748	0.028242942	0.47303817	0.47808948	0.43734717	0.5222145	0.5671695	0.5796592	0.68731064	0.86536735	0.97175705	1.028243
-0.10773994	-0.003442075	0.23966186	-0.054827202	0.33174536	1.0282427	-0.4261905	-0.9426473	0.028242942	1.0708694	-0.1218418	-0.44498837	0.57802755	0.028242942	0.41522825	0.42026454	0.43596125	0.4642582	0.5655652	0.5778496	0.7416665	0.9188655	1.028243	1.028243
-0.11257245	-0.037954506	0.20300888	-0.062452063	0.35483897	0.25841063	-0.42364883	-0.01185553	0.028242942	1.040249	-0.35408407	-0.40606833	0.3479194	0.028242942	0.41359872	0.4186165	0.43425554	0.4624485	0.507105	0.57562256	0.68255913	0.9152578	0.97175705	0.97175705
-0.11527109	-0.033729248	0.22301266	-0.03694203	0.34973127	-0.7835642	-0.24346185	1.028243	0.028242942	1.0947481	0.66287464	-0.5240197	-1.0282431	-0.028242942	0.41051775	0.41550055	0.4310305	0.4590269	0.503372	0.6278977	0.6776027	0.85239106	0.97175705	0.97175705
-0.105171725	-0.00808987	0.23639494	-0.046326164	0.26880074	-1.0282431	-0.11911821	1.0282427	-0.028242942	1.0928991	-0.028242942	-0.6975949	-1.0282428	-0.028242942	0.40704554	0.41198888	0.42739597	0.4551708	0.49916494	0.56666636	0.67201686	0.84524506	0.97175705	0.97175705
-0.099194676	-0.015877835	0.28345865	-0.11506134	0.13223934	-1.0282428	-0.04951298	1.0282431	0.028242942	1.0866331	0.028242942	-0.60666573	-0.028243031	-0.028242942	0.4030994	0.40799794	0.42326534	0.45078838	0.4943837	0.5612731	0.6656686	0.83723575	0.97175705	0.97175705
-0.092858	0.040912166	0.22671524	-0.076217964	0.10749726	-1.0282431	0.13206744	1.0282428	0.028242942	1.1432018	0.028242942	-0.60672283	-0.028242832	-0.028242942	0.39820328	0.40304622	0.41814032	0.44535094	0.5449373	0.61106753	0.714278	0.88392496	0.97175705	0.97175705
-0.029896416	0.041209545	0.22633713	-0.09387362	0.026488159	-0.9717572	0.25732642	0.97175705	-0.028242942	1.1433009	0.028242942	-0.6066654	0.028243037	-0.028242942	0.3924739	0.45373768	0.468629	0.49547404	0.53799546	0.60323715	0.705061	0.8725647	0.97175705	0.97175705
-0.02333372	0.041389436	0.2257267	-0.111465156	-0.054962505	-1.0282431	0.29404712	0.6129484	0.97175705	1.1432959	0.028242942	-0.60542536	-0.018139996	-0.028242942	0.38593513	0.39063874	0.4617845	0.48821235	0.53007287	0.5943006	0.69454193	0.8596859	0.97175705	0.97175705
-0.06913869	0.049655743	0.27402627	-0.05177432	-0.14563648	-0.6134683	0.3557076	0.19843872	0.97175705	1.0850897	-0.028242942	-0.5169518	0.7518874	-0.028242942	0.3822638	0.38692573	0.40145567	0.42764923	0.4691387	0.5327971	0.6321499	0.79559237	0.97175705	0.97175705
0.004534345	0.062617496	0.33019724	-0.009441748	-0.2264438	-0.97230196	0.3703109	0.5519076	0.97175705	1.1396658	-0.028230723	-0.4210117	0.8101625	0.028242942	0.38055712	0.38519967	0.45615506	0.48223972	0.5235567	0.5869505	0.68589014	0.84802675	0.97175705	0.97175705
-0.0403034	-0.0048801024	0.42281157	0.020405825	-0.3249039	-1.2456831	0.4906422	0.9955098	0.97175705	1.0800842	-0.028242942	-0.29713023	0.97175676	0.028242942	0.43668208	0.4413205	0.45577726	0.48183888	0.5231194	0.5864572	0.68530947	0.8464169	0.97175705	0.97175705
0.013112522	0.022083903	0.33911994	0.007994622	-0.29472405	0.37262458	0.4308052	-1.028243	0.97175705	1.1345634	0.028242942	-0.23091793	1.0294619	-0.028242942	0.37922952	0.38385698	0.39827952	0.42427945	0.46546227	0.52865016	0.6272685	0.7872464	0.97175705	0.97175705
0.0109328125	0.023900798	0.33359694	-0.0593596	-0.21942511	0.97175705	0.16640145	-1.8721557	0.028242942	1.1069523	-0.30371392	-0.1338073	0.818494	-0.028242942	0.37770718	0.38231736	0.39668602	0.42258883	0.46361777	0.52656955	0.62481946	0.7835316	0.97175705	0.97175705
0.013833563	0.034011874	0.3468583	-0.020033374	-0.14159228	1.0282428	0.06839585	-1.3871669	-0.028242942	1.0861831	-0.19533637	-0.24878705	-0.9717568	-0.028242942	0.37541533	0.37999946	0.394287	0.4200436	0.46084088	0.52343726	0.6211325	0.7783403	0.97175705	0.97175705
0.021290675	0.043000184	0.352525	-0.07989706	-0.06288656	0.971757	-0.074168086	-0.80263436	0.028242942	1.0139062	-0.86232436	-0.30142677	-0.9717572	-0.028242942	0.3729847	0.37754124	0.39174274	0.41734424	0.45789587	0.57660127	0.6172223	0.7728742	0.97175705	1.028243
-0.028649956	0.041135598	0.4107363	-0.09497777	0.072108746	1.028243	-0.067589164	-0.44454288	0.028242942	0.8718408	-1.0282431	-0.45063424	-0.89833504	-0.028242942	0.4263284	0.43084925	0.38845363	0.41385463	0.4540887	0.5158209	0.61216736	0.7660672	1.028243	1.028243
0.034341816	0.04105999	0.36020666	-0.055913094	0.12786947	0.74993616	-0.10406661	0.093210936	-0.028242942	0.84313214	-1.028243	-0.48177958	-0.8465987	-0.028242942	0.36589402	0.37037003	0.38432056	0.4659555	0.5057905	0.5669104	0.66230124	0.81421816	0.97175705	0.97175705
0.04164253	0.042691506	0.37247175	-0.07202172	0.08111113	0.15228297	-0.14685583	-0.38934803	0.97175705	0.7024871	-0.97175705	-0.55445075	-0.7057938	0.028242942	0.41769534	0.42211816	0.43590286	0.460753	0.50011456	0.560508	0.65476507	0.80447257	1.028243	1.028243
-0.0051945914	-0.009014381	0.45834148	-0.042265076	0.019156981	-0.79569	-0.059864525	0.26504067	1.028243	0.62648326	-0.9716069	-0.48877776	1.0282435	0.028242942	0.35792276	0.36230826	0.37597662	0.40061703	0.43964636	0.5560161	0.59299177	0.7407976	0.97175705	0.97175705
0.061071366	0.047772102	0.43004724	-0.08057262	0.0043611303	-0.856073	-0.06754601	0.35387257	1.028243	0.65423894	-0.30909717	-0.4711449	-0.6779706	1.028243	0.35549098	0.35984886	0.37343118	0.3979164	0.43669996	0.49620664	0.58907974	0.7912654	1.028243	1.028243
0.0139151625	-0.009942992	0.4759276	-0.0074438117	-0.03158775	0.3068852	-0.1843301	-1.0282428	0.97175705	0.56296116	-0.6179106	-0.42979848	-0.07369667	0.97175705	0.4102203	0.41455823	0.42807835	0.45245153	0.49105752	0.55029184	0.6427398	0.73000216	0.97175705	1.028243
0.07987803	0.04718018	0.41384748	-0.03352433	0.03833976	0.86146003	-0.29918814	-0.9717572	0.028242942	0.5676277	-0.6765678	-0.4318738	0.016762294	0.97175705	0.353498	0.35783327	0.371345	0.3957031	0.4342852	0.4934829	0.5858736	0.7844913	1.028243	1.028243
